40.68358,-73.97617,2021_04_13_00:00:00
40.797405,-73.942535,2021_04_08_00:00:00
40.74058,-73.978935,2021_04_01_00:00:00
40.829723,-73.8981,2021_04_14_00:00:00
40.7406,-73.81025,2021_04_05_00:00:00
40.71363,-73.917885,2021_04_16_00:00:00
40.647594,-73.97351,2021_04_15_00:00:00
40.71975,-73.992165,2021_04_10_00:00:00
40.834503,-73.93037,2021_04_13_00:00:00
40.63115,-74.076454,2021_04_15_00:00:00
40.835724,-73.92129,2021_04_10_00:00:00
40.6354,-74.106674,2021_04_15_00:00:00
40.781647,-73.833664,2021_04_07_00:00:00
40.68837,-73.98056,2021_04_14_00:00:00
40.790417,-73.95184,2021_04_16_00:00:00
40.6481,-73.91474,2021_04_15_00:00:00
40.71275,-73.7673,2021_04_16_00:00:00
40.60069,-74.010056,2021_04_14_00:00:00
40.738068,-73.861046,2021_04_14_00:00:00
40.680496,-73.821365,2021_04_15_00:00:00
40.61924,-73.954124,2021_04_16_00:00:00
40.629105,-74.034645,2021_04_16_00:00:00
40.699818,-73.920135,2021_04_14_00:00:00
40.69802,-73.7623,2021_04_14_00:00:00
40.62893,-73.971375,2021_04_16_00:00:00
40.831177,-73.942085,2021_04_16_00:00:00
40.675037,-73.930534,2021_04_02_00:00:00
40.64884,-73.95102,2021_04_14_00:00:00
40.600883,-73.958694,2021_04_13_00:00:00
40.766586,-73.9531,2021_04_15_00:00:00
40.833126,-73.828285,2021_04_14_00:00:00
40.834675,-73.930275,2021_04_10_00:00:00
40.863647,-73.8918,2021_04_15_00:00:00
40.593002,-74.159,2021_04_14_00:00:00
40.689426,-73.94223,2021_04_10_00:00:00
40.75458,-73.99915,2021_04_14_00:00:00
40.741394,-73.82303,2021_04_14_00:00:00
40.676594,-73.89038,2021_04_14_00:00:00
40.76468,-73.9643,2021_04_16_00:00:00
40.832764,-73.94583,2021_04_15_00:00:00
40.698544,-73.96236,2021_04_14_00:00:00
40.747536,-73.89344,2021_04_14_00:00:00
40.540833,-74.159386,2021_04_14_00:00:00
40.670017,-73.746185,2021_04_14_00:00:00
40.694996,-73.97022,2021_04_15_00:00:00
40.676758,-73.917404,2021_04_16_00:00:00
40.80124,-73.94183,2021_04_14_00:00:00
40.667377,-73.880394,2021_04_15_00:00:00
40.734135,-73.9992,2021_04_15_00:00:00
40.679935,-73.91389,2021_04_14_00:00:00
40.684475,-73.97408,2021_04_16_00:00:00
40.67816,-74.01416,2021_04_15_00:00:00
40.79099,-73.96518,2021_04_16_00:00:00
40.780125,-73.95304,2021_04_14_00:00:00
40.800262,-73.94554,2021_04_15_00:00:00
40.682842,-73.9766,2021_04_15_00:00:00
40.660316,-73.913216,2021_04_15_00:00:00
40.8053,-73.94728,2021_04_04_00:00:00
40.834507,-73.91772,2021_04_15_00:00:00
40.758224,-73.91741,2021_04_16_00:00:00
40.824734,-73.94854,2021_04_14_00:00:00
40.855873,-73.79149,2021_04_14_00:00:00
40.686115,-73.86992,2021_04_15_00:00:00
40.693176,-73.95214,2021_04_16_00:00:00
40.755337,-73.843254,2021_04_16_00:00:00
40.641895,-73.93324,2021_04_14_00:00:00
40.83878,-73.918106,2021_04_14_00:00:00
40.663227,-73.93159,2021_04_11_00:00:00
40.76151,-73.88361,2021_04_14_00:00:00
40.70042,-73.956566,2021_04_16_00:00:00
40.609436,-74.0694,2021_04_14_00:00:00
40.64393,-73.99933,2021_04_14_00:00:00
40.61636,-74.15677,2021_04_16_00:00:00
40.761303,-73.86043,2021_04_15_00:00:00
40.694836,-73.96915,2021_04_16_00:00:00
40.580658,-73.985664,2021_04_16_00:00:00
40.872303,-73.84665,2021_04_15_00:00:00
40.639805,-73.95132,2021_04_10_00:00:00
40.60871,-73.74768,2021_04_14_00:00:00
40.758156,-73.89627,2021_04_16_00:00:00
40.824932,-73.82431,2021_04_14_00:00:00
40.61242,-73.991234,2021_04_15_00:00:00
40.696213,-73.97528,2021_04_16_00:00:00
40.783146,-73.97833,2021_04_14_00:00:00
40.897415,-73.85018,2021_04_16_00:00:00
40.73444,-73.72179,2021_04_15_00:00:00
40.642002,-73.898834,2021_04_14_00:00:00
40.800663,-73.946465,2021_04_06_00:00:00
40.643517,-73.96098,2021_04_16_00:00:00
40.84621,-73.91227,2021_04_16_00:00:00
40.707493,-73.94153,2021_04_14_00:00:00
40.786854,-73.82236,2021_04_14_00:00:00
40.88887,-73.864365,2021_04_14_00:00:00
40.682156,-73.920616,2021_04_16_00:00:00
40.677025,-73.95268,2021_04_16_00:00:00
40.84797,-73.924774,2021_04_10_00:00:00
40.66827,-73.90263,2021_04_16_00:00:00
40.752045,-73.879036,2021_02_26_00:00:00
40.671448,-73.78943,2021_04_15_00:00:00
40.666393,-73.764465,2021_04_15_00:00:00
40.826153,-73.920265,2021_04_15_00:00:00
40.74652,-73.99388,2021_04_13_00:00:00
40.694637,-73.949066,2021_04_12_00:00:00
40.68561,-73.80654,2021_04_16_00:00:00
40.678852,-73.88152,2021_04_14_00:00:00
40.79157,-73.94469,2021_04_09_00:00:00
40.66305,-73.74874,2021_04_14_00:00:00
40.758537,-73.97721,2021_04_15_00:00:00
40.716824,-73.82019,2021_04_14_00:00:00
40.605072,-73.997795,2021_04_15_00:00:00
40.827595,-73.85004,2021_04_15_00:00:00
40.835598,-73.9138,2021_04_13_00:00:00
40.74832,-73.87729,2021_04_16_00:00:00
40.81094,-73.94318,2021_04_16_00:00:00
40.64884,-73.95102,2021_04_15_00:00:00
40.64124,-73.943726,2021_04_14_00:00:00
40.810486,-73.905075,2021_04_14_00:00:00
40.636612,-73.97708,2021_04_13_00:00:00
40.72956,-73.87145,2021_04_16_00:00:00
40.67474,-73.99777,2021_04_14_00:00:00
40.765152,-73.995155,2021_04_15_00:00:00
40.704483,-73.9488,2021_04_15_00:00:00
40.742523,-73.94924,2021_04_16_00:00:00
40.74217,-73.804436,2021_04_14_00:00:00
40.852673,-73.919106,2021_04_14_00:00:00
40.57699,-73.98153,2021_04_15_00:00:00
40.711033,-73.7281,2021_04_15_00:00:00
40.818607,-73.904785,2021_04_15_00:00:00
40.696445,-73.8131,2021_04_14_00:00:00
40.733376,-73.86665,2021_04_16_00:00:00
40.679073,-73.92527,2021_04_15_00:00:00
40.7722,-73.74176,2021_04_16_00:00:00
40.66597,-73.928604,2021_04_15_00:00:00
40.683342,-74.001976,2021_04_14_00:00:00
40.59675,-73.97329,2021_04_16_00:00:00
40.703,-73.94425,2021_04_15_00:00:00
40.825424,-73.923485,2021_04_15_00:00:00
40.676132,-73.921906,2021_04_14_00:00:00
40.588078,-74.16127,2021_04_11_00:00:00
40.65319,-73.96622,2021_04_14_00:00:00
40.658295,-73.93109,2021_04_16_00:00:00
40.8541,-73.919106,2021_04_14_00:00:00
40.769794,-73.90045,2021_04_15_00:00:00
40.633514,-74.026955,2021_04_15_00:00:00
40.608433,-74.15544,2021_04_14_00:00:00
40.672638,-73.97678,2021_04_15_00:00:00
40.64588,-73.95195,2021_04_16_00:00:00
40.711353,-73.77518,2021_04_07_00:00:00
40.74456,-73.95598,2021_04_16_00:00:00
40.657894,-73.88153,2021_04_14_00:00:00
40.778625,-73.77587,2021_04_14_00:00:00
40.60783,-74.1465,2021_04_16_00:00:00
40.777504,-73.954956,2021_04_14_00:00:00
40.841084,-73.937935,2021_04_15_00:00:00
40.7075,-73.800674,2021_04_15_00:00:00
40.621357,-74.02198,2021_04_14_00:00:00
40.666748,-73.764534,2021_04_14_00:00:00
40.71178,-73.91737,2021_04_16_00:00:00
40.677876,-73.85064,2021_04_15_00:00:00
40.667114,-73.834656,2021_04_14_00:00:00
40.703915,-73.94817,2021_04_14_00:00:00
40.844563,-73.901276,2021_04_15_00:00:00
40.65505,-73.95631,2021_04_13_00:00:00
40.710476,-73.963844,2021_04_07_00:00:00
40.584343,-73.962,2021_04_15_00:00:00
40.759205,-73.98464,2021_04_16_00:00:00
40.8188,-73.95603,2021_04_14_00:00:00
40.693882,-73.72966,2021_04_15_00:00:00
40.622272,-74.00306,2021_04_15_00:00:00
40.66377,-73.76881,2021_04_15_00:00:00
40.675106,-73.97714,2021_04_14_00:00:00
40.706142,-74.00603,2021_04_15_00:00:00
40.821156,-73.88635,2021_04_15_00:00:00
40.685585,-73.78584,2021_04_16_00:00:00
40.631573,-73.99547,2021_04_07_00:00:00
40.800972,-73.947174,2021_04_05_00:00:00
40.72304,-73.8563,2021_04_14_00:00:00
40.75734,-73.98602,2021_04_15_00:00:00
40.60109,-74.09284,2021_04_16_00:00:00
40.867554,-73.84065,2021_04_16_00:00:00
40.8651,-73.92189,2021_04_14_00:00:00
40.69942,-73.86878,2021_04_13_00:00:00
40.85687,-73.93477,2021_04_14_00:00:00
40.76051,-73.82914,2021_04_14_00:00:00
40.846153,-73.932335,2021_04_16_00:00:00
40.707523,-73.96115,2021_04_16_00:00:00
40.72773,-73.90674,2021_04_14_00:00:00
40.884014,-73.8791,2021_04_15_00:00:00
40.63651,-74.133,2021_04_15_00:00:00
40.723347,-73.939316,2021_04_15_00:00:00
40.865067,-73.9281,2021_04_14_00:00:00
40.81945,-73.902054,2021_04_09_00:00:00
40.876095,-73.868126,2021_04_14_00:00:00
40.79672,-73.97618,2021_04_16_00:00:00
40.673016,-73.89718,2021_04_15_00:00:00
40.667908,-73.76281,2021_04_16_00:00:00
40.697327,-73.82961,2021_04_15_00:00:00
40.898373,-73.87283,2021_04_15_00:00:00
40.741917,-73.823425,2021_04_14_00:00:00
40.825115,-73.92541,2021_04_15_00:00:00
40.700813,-73.95447,2021_04_16_00:00:00
40.744923,-73.83709,2021_04_14_00:00:00
40.597706,-74.092575,2021_04_14_00:00:00
40.7375,-73.93385,2021_04_14_00:00:00
40.842678,-73.899376,2021_04_14_00:00:00
40.70675,-73.76271,2021_04_15_00:00:00
40.68018,-73.95994,2021_04_14_00:00:00
40.805058,-73.93904,2021_04_15_00:00:00
40.732857,-73.79857,2021_04_15_00:00:00
40.671032,-73.93927,2021_04_11_00:00:00
40.737568,-74.00149,2021_04_16_00:00:00
40.594105,-73.79242,2021_04_15_00:00:00
40.628258,-73.94135,2021_04_16_00:00:00
40.71058,-73.87064,2021_04_07_00:00:00
40.64994,-74.00172,2021_04_14_00:00:00
40.581745,-73.95384,2021_04_14_00:00:00
40.62146,-74.071754,2021_04_14_00:00:00
40.69627,-73.90956,2021_04_15_00:00:00
40.670624,-73.895546,2021_04_15_00:00:00
40.766922,-73.83548,2021_04_14_00:00:00
40.641205,-73.877205,2021_04_16_00:00:00
40.74156,-73.88065,2021_04_14_00:00:00
40.68405,-73.97746,2021_04_15_00:00:00
40.70277,-73.990685,2021_04_08_00:00:00
40.60365,-73.99204,2021_04_14_00:00:00
40.811512,-73.89053,2021_04_14_00:00:00
40.74947,-73.85056,2021_04_16_00:00:00
40.75597,-73.91262,2021_04_16_00:00:00
40.607838,-74.0872,2021_04_14_00:00:00
40.825455,-73.91317,2021_04_16_00:00:00
40.66615,-73.80575,2021_04_16_00:00:00
40.859444,-73.915985,2021_04_16_00:00:00
40.679276,-73.92906,2021_04_15_00:00:00
40.86536,-73.87043,2021_04_16_00:00:00
40.748024,-73.88021,2021_04_14_00:00:00
40.741028,-73.99417,2021_04_15_00:00:00
40.757977,-73.88297,2021_04_16_00:00:00
40.752445,-73.96461,2021_04_16_00:00:00
40.802696,-73.949196,2021_04_11_00:00:00
40.690174,-73.95527,2021_04_14_00:00:00
40.738354,-73.89591,2021_04_14_00:00:00
40.673588,-73.73351,2021_04_14_00:00:00
40.68341,-73.87687,2021_07_19_00:00:00
40.5837,-73.94259,2021_04_04_00:00:00
40.648075,-73.95959,2021_04_17_00:00:00
40.67901,-73.81259,2021_04_17_00:00:00
40.671597,-73.88018,2021_04_16_00:00:00
40.648823,-73.951775,2021_04_09_00:00:00
40.610443,-73.93462,2021_03_30_00:00:00
40.638515,-73.94993,2021_04_17_00:00:00
40.828293,-73.861725,2021_04_15_00:00:00
40.62556,-73.94664,2021_04_17_00:00:00
40.702255,-73.92008,2021_04_17_00:00:00
40.666397,-73.755516,2021_04_17_00:00:00
40.617588,-73.96382,2021_04_16_00:00:00
40.870796,-73.9039,2021_04_16_00:00:00
40.62156,-74.16849,2021_04_17_00:00:00
40.748985,-73.89162,2021_04_17_00:00:00
40.74898,-73.93969,2021_04_17_00:00:00
40.702408,-73.93502,2021_04_17_00:00:00
40.68838,-73.80559,2021_04_17_00:00:00
40.831856,-73.86826,2021_04_16_00:00:00
40.827423,-73.86823,2021_04_17_00:00:00
40.712727,-73.72899,2021_04_17_00:00:00
40.8047,-73.91243,2021_04_17_00:00:00
40.665257,-73.739555,2021_04_17_00:00:00
40.70052,-73.811066,2021_04_17_00:00:00
40.757668,-73.99483,2021_04_17_00:00:00
40.787846,-73.840096,2021_04_17_00:00:00
40.74125,-73.81912,2021_04_17_00:00:00
40.833813,-73.86275,2021_04_17_00:00:00
40.810093,-73.95309,2021_04_17_00:00:00
40.837803,-73.94215,2021_04_17_00:00:00
40.813385,-73.94511,2021_04_16_00:00:00
40.87341,-73.87589,2021_04_17_00:00:00
40.652985,-73.95271,2021_04_14_00:00:00
40.715355,-73.99773,2021_04_17_00:00:00
40.84715,-73.90125,2021_04_17_00:00:00
40.70537,-73.775826,2021_04_17_00:00:00
40.619484,-73.918274,2021_04_17_00:00:00
40.821667,-73.915184,2021_04_12_00:00:00
40.742065,-73.90036,2021_04_17_00:00:00
40.679012,-73.758675,2021_04_17_00:00:00
40.700726,-73.94194,2021_04_09_00:00:00
40.637012,-74.01515,2021_04_17_00:00:00
40.822388,-73.934296,2021_04_15_00:00:00
40.76286,-73.98941,2021_04_17_00:00:00
40.58524,-74.093414,2021_04_17_00:00:00
40.85814,-73.895744,2021_04_15_00:00:00
40.885433,-73.82924,2021_04_17_00:00:00
40.65719,-73.927055,2021_04_07_00:00:00
40.725994,-73.89843,2021_04_17_00:00:00
40.653202,-73.93056,2021_04_17_00:00:00
40.880466,-73.88384,2021_04_17_00:00:00
40.762012,-73.911,2021_04_17_00:00:00
40.608204,-73.920715,2021_04_15_00:00:00
40.82099,-73.89181,2021_04_17_00:00:00
40.654312,-73.91759,2021_04_17_00:00:00
40.75455,-73.96252,2021_04_16_00:00:00
40.739094,-73.91762,2021_04_17_00:00:00
40.743275,-73.77572,2021_04_15_00:00:00
40.6553,-73.90318,2021_04_17_00:00:00
40.60307,-74.14047,2021_04_16_00:00:00
40.669704,-73.94774,2021_04_12_00:00:00
40.62126,-74.03143,2021_04_17_00:00:00
40.651974,-73.86542,2019_04_17_00:00:00
40.74525,-73.95575,2021_04_17_00:00:00
40.880493,-73.903694,2021_04_17_00:00:00
40.655754,-73.92403,2021_04_17_00:00:00
40.805737,-73.94065,2021_04_16_00:00:00
40.6238,-73.92351,2021_04_15_00:00:00
40.686825,-73.93881,2021_04_16_00:00:00
40.653862,-74.008286,2021_04_17_00:00:00
40.665497,-73.75573,2021_04_17_00:00:00
40.75781,-73.97353,2021_04_17_00:00:00
40.574123,-74.00408,2021_04_17_00:00:00
40.69069,-73.85816,2021_04_17_00:00:00
40.704716,-73.92875,2021_04_16_00:00:00
40.72272,-73.95397,2021_04_17_00:00:00
40.744747,-73.99717,2021_04_16_00:00:00
40.818012,-73.92519,2021_04_17_00:00:00
40.66064,-73.96068,2021_04_02_00:00:00
40.831978,-73.93515,2021_04_15_00:00:00
40.836697,-73.907104,2021_04_17_00:00:00
40.875965,-73.83581,2021_04_17_00:00:00
40.763374,-73.99647,2021_03_30_00:00:00
40.787857,-73.951614,2021_04_16_00:00:00
40.661243,-73.923164,2021_03_24_00:00:00
40.75896,-73.82985,2021_04_17_00:00:00
40.75217,-73.97778,2021_04_17_00:00:00
40.724968,-74.00158,2021_04_17_00:00:00
40.757084,-73.91614,2021_04_10_00:00:00
40.838425,-73.941696,2021_04_17_00:00:00
40.624893,-73.934326,2021_04_15_00:00:00
40.672432,-73.911316,2021_04_17_00:00:00
40.652107,-73.93913,2021_04_13_00:00:00
40.804054,-73.93664,2021_04_17_00:00:00
40.57944,-73.979614,2021_04_17_00:00:00
40.826275,-73.85971,2021_04_16_00:00:00
40.74254,-73.82631,2021_04_17_00:00:00
40.7591,-73.99215,2021_04_17_00:00:00
40.80988,-73.90308,2021_04_17_00:00:00
40.667156,-73.9101,2021_04_17_00:00:00
40.693497,-73.94594,2021_04_17_00:00:00
40.66357,-73.92502,2021_04_16_00:00:00
40.67604,-73.84352,2021_04_17_00:00:00
40.835835,-73.877365,2021_02_03_00:00:00
40.72696,-73.846535,2021_04_17_00:00:00
40.71512,-73.77358,2021_04_05_00:00:00
40.82989,-73.855194,2021_03_31_00:00:00
40.817387,-73.92277,2021_04_17_00:00:00
40.794052,-73.970375,2021_04_17_00:00:00
40.665676,-73.7483,2021_04_17_00:00:00
40.509865,-74.24415,2021_04_11_00:00:00
40.764626,-73.99555,2021_04_16_00:00:00
40.706062,-73.91626,2021_04_12_00:00:00
40.753857,-73.91764,2021_04_17_00:00:00
40.82949,-73.87326,2021_04_16_00:00:00
40.699665,-73.95924,2021_04_17_00:00:00
40.823082,-73.86722,2021_04_16_00:00:00
40.685993,-73.83993,2021_04_16_00:00:00
40.845024,-73.92632,2021_04_17_00:00:00
40.69019,-73.7771,2021_04_17_00:00:00
40.736214,-73.713486,2021_04_17_00:00:00
40.73594,-73.85887,2021_04_17_00:00:00
40.58096,-73.96466,2021_04_01_00:00:00
40.800507,-73.938156,2021_04_16_00:00:00
40.74624,-73.89723,2021_04_16_00:00:00
40.70739,-73.90895,2021_04_17_00:00:00
40.632435,-73.88818,2021_04_17_00:00:00
40.7597,-73.80031,2021_04_17_00:00:00
40.812664,-73.906334,2021_04_17_00:00:00
40.72657,-73.85265,2021_04_17_00:00:00
40.65471,-73.93072,2021_04_14_00:00:00
40.831146,-73.85384,2021_04_17_00:00:00
40.657867,-73.920815,2021_04_17_00:00:00
40.749638,-73.99905,2021_04_16_00:00:00
40.69407,-73.82802,2021_04_16_00:00:00
40.833755,-73.86175,2021_04_16_00:00:00
40.838017,-73.914314,2021_04_17_00:00:00
40.60741,-73.926254,2021_04_14_00:00:00
40.697296,-73.92378,2021_04_17_00:00:00
40.57563,-73.96395,2021_04_17_00:00:00
40.82831,-73.94315,2021_04_17_00:00:00
40.759575,-73.96803,2021_04_10_00:00:00
40.72711,-73.80509,2021_04_17_00:00:00
40.90021,-73.8865,2021_04_16_00:00:00
40.86446,-73.91895,2021_04_17_00:00:00
40.87831,-73.870155,2021_04_17_00:00:00
40.799984,-73.944855,2021_04_17_00:00:00
40.63363,-74.138985,2021_04_17_00:00:00
40.86038,-73.88889,2021_04_17_00:00:00
40.65361,-73.9651,2021_04_17_00:00:00
40.821583,-73.94849,2021_04_12_00:00:00
40.85876,-73.89736,2021_04_17_00:00:00
40.793633,-73.94165,2021_04_17_00:00:00
40.802753,-73.93358,2021_04_17_00:00:00
40.639698,-74.11429,2021_04_17_00:00:00
40.6877,-73.91095,2021_04_17_00:00:00
40.61919,-73.92302,2021_04_16_00:00:00
40.820988,-73.89491,2021_04_17_00:00:00
40.635185,-73.92862,2021_04_15_00:00:00
40.74005,-73.99915,2021_04_17_00:00:00
40.7171,-73.9986,2021_04_13_00:00:00
40.65723,-73.96025,2021_04_12_00:00:00
40.57594,-74.010155,2021_04_17_00:00:00
40.747044,-73.98713,2021_04_17_00:00:00
40.849438,-73.91842,2021_04_17_00:00:00
40.75927,-73.980896,2021_04_16_00:00:00
40.585426,-74.10152,2021_04_14_00:00:00
40.72597,-73.775566,2021_04_08_00:00:00
40.68079,-73.99174,2021_04_17_00:00:00
40.6705,-73.94488,2021_04_17_00:00:00
40.661663,-73.923615,2021_04_17_00:00:00
40.712624,-73.95817,2021_04_17_00:00:00
40.721985,-73.84523,2021_04_17_00:00:00
40.76824,-73.92428,2021_04_17_00:00:00
40.696373,-73.74525,2021_04_17_00:00:00
40.760536,-73.95836,2021_04_17_00:00:00
40.874714,-73.84512,2021_04_17_00:00:00
40.656708,-74.00537,2021_04_17_00:00:00
40.632065,-74.038086,2021_04_17_00:00:00
40.623,-73.95905,2021_04_17_00:00:00
40.6568,-73.928,2021_04_17_00:00:00
40.589417,-74.09458,2021_04_16_00:00:00
40.831684,-73.85562,2021_04_16_00:00:00
40.709152,-73.87173,2021_04_17_00:00:00
40.69309,-73.94296,2021_04_17_00:00:00
40.686653,-73.80303,2021_04_17_00:00:00
40.817574,-73.89624,2021_04_17_00:00:00
40.72586,-73.90017,2021_04_17_00:00:00
40.82403,-73.94476,2021_04_17_00:00:00
40.829685,-73.8804,2021_04_16_00:00:00
40.703033,-73.9599,2021_04_17_00:00:00
40.685432,-73.75514,2021_04_17_00:00:00
40.75613,-73.96761,2021_04_17_00:00:00
40.627365,-74.166565,2021_04_15_00:00:00
40.824757,-73.94052,2021_04_17_00:00:00
40.880623,-73.84047,2021_04_17_00:00:00
40.71579,-73.79749,2021_04_17_00:00:00
40.708084,-73.92341,2021_04_17_00:00:00
40.628723,-74.08304,2021_04_13_00:00:00
40.788055,-73.94433,2021_04_16_00:00:00
40.798836,-73.93936,2021_04_16_00:00:00
40.742123,-73.92745,2021_04_17_00:00:00
40.844753,-73.90539,2021_04_17_00:00:00
40.816456,-73.86683,2021_04_15_00:00:00
40.86166,-73.910965,2021_04_17_00:00:00
40.833233,-73.8282,2021_04_17_00:00:00
40.78935,-73.842804,2021_04_17_00:00:00
40.699547,-73.764366,2021_04_17_00:00:00
40.766552,-73.89476,2021_03_21_00:00:00
40.74143,-73.94794,2021_04_17_00:00:00
40.648182,-73.94739,2021_04_16_00:00:00
